Id|Title|Body
4700614|"<t>How</t> <t>to</t> <t>put</t> <t>the</t> <t>legend</t> <t>out</t> <t>of</t> <t>the</t> <t>plot</t>"|"<t>I</t> <t>have</t> <t>a</t> <t>series</t> <t>of</t> <t>20</t> <t>plots</t> (<t>not</t> <t>subplots</t>) <t>to</t> <t>be</t> <t>made</t> <t>in</t> <t>a</t> <t>single</t> <t>figure</t>.  <t>I</t> <t>want</t> <t>the</t> <t>legend</t> <t>to</t> <t>be</t> <t>outside</t> <t>of</t> <t>the</t> <t>box</t>.  <t>At</t> <t>the</t> <t>same</t> <t>time</t>, <t>I</t> <t>do</t> <t>not</t> <t>want</t> <t>to</t> <t>change</t> <t>the</t> <t>axes</t>, <t>as</t> <t>the</t> <t>size</t> <t>of</t> <t>the</t> <t>figure</t> <t>gets</t> <t>reduced</t>.  <t>Kindly</t> <t>help</t> <t>me</t> <t>for</t> <t>the</t> <t>following</t> <t>queries</t>:


<t>I</t> <t>want</t> <t>to</t> <t>keep</t> <t>the</t> <t>legend</t> <t>box</t> <t>outside</t> <t>the</t> <t>plot</t> <t>area</t>. (<t>I</t> <t>want</t> <t>the</t> <t>legend</t> <t>to</t> <t>be</t> <t>outside</t> <t>at</t> <t>the</t> <t>right</t> <t>side</t> <t>of</t> <t>the</t> <t>plot</t> <t>area</t>).
<t>Is</t> <t>there</t> <t>anyway</t> <t>that</t> <t>I</t> <t>reduce</t> <t>the</t> <t>font</t> <t>size</t> <t>of</t> <t>the</t> <t>text</t> <t>inside</t> <t>the</t> <t>legend</t> <t>box</t>, <t>so</t> <t>that</t> <t>the</t> <t>size</t> <t>of</t> <t>the</t> <t>legend</t> <t>box</t> <t>will</t> <t>be</t> <t>small</t>.

"
4706499|"<t>How</t> <t>do</t> <t>you</t> <t>append</t> <t>to</t> <t>a</t> <t>file</t>?"|"<t>How</t> <t>do</t> <t>you</t> <t>append</t> <t>to</t> <t>the</t> <t>file</t> <t>instead</t> <t>of</t> <t>overwriting</t> <t>it</t>? <t>Is</t> <t>there</t> <t>a</t> <t>special</t> <t>function</t> <t>that</t> <t>appends</t> <t>to</t> <t>the</t> <t>file</t>?
"
4750806|"<t>How</t> <t>do</t> <t>I</t> <t>install</t> <t>pip</t> <t>on</t> <t>Windows</t>?"|"<code><c>pip</c></code> <t>is</t> <t>a</t> <t>replacement</t> <t>for</t> <code><c>easy_install</c></code>. <t>But</t> <t>should</t> <t>I</t> <t>install</t> <code><c>pip</c></code> <t>using</t> <code><c>easy_install</c></code> <t>on</t> <t>Windows</t>?  <t>Is</t> <t>there</t> <t>a</t> <t>better</t> <t>way</t>?
"
4760215|"<t>Running</t> <t>shell</t> <t>command</t> <t>from</t> <t>Python</t> <t>and</t> <t>capturing</t> <t>the</t> <t>output</t>"|"<t>I</t> <t>want</t> <t>to</t> <t>write</t> <t>a</t> <t>function</t> <t>that</t> <t>will</t> <t>execute</t> <t>a</t> <t>shell</t> <t>command</t> <t>and</t> <t>return</t> <t>its</t> <t>output</t> <t>as</t> <t>a</t> <t>string</t>, <t>no</t> <t>matter</t>, <t>is</t> <t>it</t> <t>an</t> <t>error</t> <t>or</t> <t>success</t> <t>message</t>. <t>I</t> <t>just</t> <t>want</t> <t>to</t> <t>get</t> <t>the</t> <t>same</t> <t>result</t> <t>that</t> <t>I</t> <t>would</t> <t>have</t> <t>gotten</t> <t>with</t> <t>the</t> <t>command</t> <t>line</t>.

<t>What</t> <t>would</t> <t>be</t> <t>a</t> <t>code</t> <t>example</t> <t>that</t> <t>would</t> <t>do</t> <t>such</t> <t>a</t> <t>thing</t>?

<t>For</t> <t>example</t>:

<code><c>def</c> <c>run_command(</c><c>cmd</c>):
    # <c>?</c><c>?</c><c>?</c><c>?</c><c>?</c><c>?</c>

<c>print</c> <c>run_command(</c>'<c>mysqladmin</c> <c>create</c> <c>test</c> <c>-</c><c>uroot</c> <c>-</c><c>pmysqladmin12</c>')
# <c>Should</c> <c>output</c> <c>something</c> <c>like</c>:
# <c>mysqladmin</c>: <c>CREATE</c> <c>DATABASE</c> <c>failed</c>; <c>error</c>: '<c>Can</c>'<c>t</c> <c>create</c> <c>database</c> '<c>test</c>'; <c>database</c> <c>exists</c>'
</code>
"
4783810|"<t>Install</t> <t>tkinter</t> <t>for</t> <t>Python</t>"|"<t>I</t> <t>am</t> <t>trying</t> <t>to</t> <t>import</t> <t>Tkinter</t>. <t>However</t>, <t>I</t> <t>get</t> <t>an</t> <t>error</t> <t>stating</t> <t>that</t> <t>Tkinter</t> <t>has</t> <t>not</t> <t>been</t> <t>installed</t>:


  <t>ImportError</t>: <t>No</t> <t>module</t> <t>named</t> <t>_tkinter</t>, <t>please</t> <t>install</t> <t>the</t> <t>python-tk</t> <t>package</t>


<t>I</t> <t>could</t> <t>probably</t> <t>install</t> <t>it</t> <t>using</t> <t>synaptic</t> <t>manager</t> (<t>can</t> <t>I</t>?), <t>however</t>, <t>I</t> <t>would</t> <t>have</t> <t>to</t> <t>install</t> <t>it</t> <t>on</t> <t>every</t> <t>machine</t> <t>I</t> <t>program</t> <t>on</t>. <t>Would</t> <t>it</t> <t>be</t> <t>possible</t> <t>to</t> <t>add</t> <t>the</t> <t>Tkinter</t> <t>library</t> <t>into</t> <t>my</t> <t>workspace</t> <t>and</t> <t>reference</t> <t>it</t> <t>from</t> <t>there</t>?
"
4843158|"<t>Check</t> <t>if</t> <t>a</t> <t>Python</t> <t>list</t> <t>item</t> <t>contains</t> <t>a</t> <t>string</t> <t>inside</t> <t>another</t> <t>string</t>"|"<t>I</t> <t>have</t> <t>a</t> <t>list</t>:

<code><c>my_list</c> <c>=</c> ['<c>abc-123</c>', '<c>def-456</c>', '<c>ghi-789</c>', '<c>abc-456</c>']
</code>

<t>and</t> <t>want</t> <t>to</t> <t>search</t> <t>for</t> <t>items</t> <t>that</t> <t>contain</t> <t>the</t> <t>string</t> <code>'<c>abc</c>'</code>. <t>How</t> <t>can</t> <t>I</t> <t>do</t> <t>that</t>?

<code><c>if</c> '<c>abc</c>' <c>in</c> <c>my_list</c>:
</code>

<t>would</t> <t>check</t> <t>if</t> <code>'<c>abc</c>'</code> <t>exists</t> <t>in</t> <t>the</t> <t>list</t> <t>but</t> <t>it</t> <t>is</t> <t>a</t> <t>part</t> <t>of</t> <code>'<c>abc-123</c>'</code> <t>and</t> <code>'<c>abc-456</c>'</code>, <code>'<c>abc</c>'</code> <t>does</t> <t>not</t> <t>exist</t> <t>on</t> <t>its</t> <t>own</t>. <t>So</t> <t>how</t> <t>can</t> <t>I</t> <t>get</t> <t>all</t> <t>items</t> <t>that</t> <t>contain</t> <code>'<c>abc</c>'</code> ?
"
4843173|"<t>How</t> <t>to</t> <t>check</t> <t>if</t> <t>type</t> <t>of</t> <t>a</t> <t>variable</t> <t>is</t> <t>string</t>?"|"<t>Is</t> <t>there</t> <t>a</t> <t>way</t> <t>to</t> <t>check</t> <t>if</t> <t>the</t> <t>type</t> <t>of</t> <t>a</t> <t>variable</t> <t>in</t> <t>python</t> <t>is</t> <t>string..</t> <t>like</t>

<code><c>isinstance(</c><c>x</c>,<c>int</c>);
</code>

<t>for</t> <t>integer</t> <t>values</t>?
"
4906977|"<t>Access</t> <t>environment</t> <t>variables</t> <t>from</t> <t>Python</t>"|"<t>I</t> <t>set</t> <t>an</t> <t>environment</t> <t>variable</t> <t>that</t> <t>I</t> <t>want</t> <t>to</t> <t>access</t> <t>in</t> <t>my</t> <t>Python</t> <t>application</t>.  <t>How</t> <t>do</t> <t>I</t> <t>get</t> <t>this</t> <t>value</t>?
"
4915920|"<t>How</t> <t>to</t> <t>delete</t> <t>an</t> <t>item</t> <t>in</t> <t>a</t> <t>list</t> <t>if</t> <t>it</t> <t>exists</t>?"|"<t>I</t> <t>am</t> <t>getting</t> <code><c>new_tag</c></code> <t>from</t> <t>a</t> <t>form</t> <t>text</t> <t>field</t> <t>with</t> <code><c>self</c><c>.</c><c>response</c><c>.</c><c>get(</c>""<c>new_tag</c>"")</code> <t>and</t> <code><c>selected_tags</c></code> <t>from</t> <t>checkbox</t> <t>fields</t> <t>with</t> 

<code><c>self</c><c>.</c><c>response</c><c>.</c><c>get_all(</c>""<c>selected_tags</c>"")
</code>

<t>I</t> <t>combine</t> <t>them</t> <t>like</t> <t>this</t>:

<code><c>tag_string</c> <c>=</c> <c>new_tag</c>
<c>new_tag_list</c> <c>=</c> <c>f1</c><c>.</c><c>striplist(</c><c>tag_string</c><c>.</c><c>split(</c>"","") <c>+</c> <c>selected_tags</c>)
</code>

(<code><c>f1</c><c>.</c><c>striplist</c></code> <t>is</t> <t>a</t> <t>function</t> <t>that</t> <t>strips</t> <t>white</t> <t>spaces</t> <t>inside</t> <t>the</t> <t>strings</t> <t>in</t> <t>the</t> <t>list</t>.)

<t>But</t> <t>in</t> <t>the</t> <t>case</t> <t>that</t> <code><c>tag_list</c></code> <t>is</t> <t>empty</t> (<t>no</t> <t>new</t> <t>tags</t> <t>are</t> <t>entered</t>) <t>but</t> <t>there</t> <t>are</t> <t>some</t> <code><c>selected_tags</c></code>, <code><c>new_tag_list</c></code> <t>contains</t> <t>an</t> <t>empty</t> <t>string</t> <code>"" ""</code>.

<t>For</t> <t>example</t>, <t>from</t> <code><c>logging</c><c>.</c><c>info</c></code>:

<code><c>new_tag</c>
<c>selected_tags</c>[<c>u</c>'<c>Hello</c>', <c>u</c>'<c>Cool</c>', <c>u</c>'<c>Glam</c>']
<c>new_tag_list</c>[<c>u</c>'', <c>u</c>'<c>Hello</c>', <c>u</c>'<c>Cool</c>', <c>u</c>'<c>Glam</c>']
</code>

<t>How</t> <t>do</t> <t>I</t> <t>get</t> <t>rid</t> <t>of</t> <t>the</t> <t>empty</t> <t>string</t>?

<t>If</t> <t>there</t> <t>is</t> <t>an</t> <t>empty</t> <t>string</t> <t>in</t> <t>the</t> <t>list</t>:

<code><c>&gt;&gt;&gt;</c> <c>s</c> <c>=</c> [<c>u</c>'', <c>u</c>'<c>Hello</c>', <c>u</c>'<c>Cool</c>', <c>u</c>'<c>Glam</c>']
<c>&gt;&gt;&gt;</c> <c>i</c> <c>=</c> <c>s</c><c>.</c><c>index(</c>"""")
<c>&gt;&gt;&gt;</c> <c>del</c> <c>s</c>[<c>i</c>]
<c>&gt;&gt;&gt;</c> <c>s</c>
[<c>u</c>'<c>Hello</c>', <c>u</c>'<c>Cool</c>', <c>u</c>'<c>Glam</c>']
</code>

<t>But</t> <t>if</t> <t>there</t> <t>is</t> <t>no</t> <t>empty</t> <t>string</t>:

<code><c>&gt;&gt;&gt;</c> <c>s</c> <c>=</c> [<c>u</c>'<c>Hello</c>', <c>u</c>'<c>Cool</c>', <c>u</c>'<c>Glam</c>']
<c>&gt;&gt;&gt;</c> <c>if</c> <c>s</c><c>.</c><c>index(</c>""""):
        <c>i</c> <c>=</c> <c>s</c><c>.</c><c>index(</c>"""")
        <c>del</c> <c>s</c>[<c>i</c>]
    <c>else</c>:
        <c>print</c> ""<c>new_tag_list</c> <c>has</c> <c>no</c> <c>empty</c> <c>string</c>""
</code>

<t>But</t> <t>this</t> <t>gives</t>:

<code><c>Traceback</c> (<c>most</c> <c>recent</c> <c>call</c> <c>last</c>):
  <c>File</c> ""<c>&lt;</c><c>pyshell</c>#<c>30</c><c>&gt;</c>"", <c>line</c> <c>1</c>, <c>in</c> <c>&lt;</c><c>module</c><c>&gt;</c>
    <c>if</c> <c>new_tag_list</c><c>.</c><c>index(</c>""""):
        <c>ValueError</c>: <c>list</c><c>.</c><c>index(</c><c>x</c>): <c>x</c> <c>not</c> <c>in</c> <c>list</c>
</code>

<t>Why</t> <t>does</t> <t>this</t> <t>happen</t>, <t>and</t> <t>how</t> <t>do</t> <t>I</t> <t>work</t> <t>around</t> <t>it</t>?
"
4934806|"<t>How</t> <t>can</t> <t>I</t> <t>find</t> <t>script's</t> <t>directory</t> <t>with</t> <t>Python</t>?"|"<t>Consider</t> <t>the</t> <t>following</t> <t>Python</t> <t>code</t>:

<code><c>import</c> <c>os</c>
<c>print</c> <c>os</c><c>.</c><c>getcwd(</c>)
</code>

<t>I</t> <t>use</t> <code><c>os</c><c>.</c><c>getcwd(</c>)</code> <t>to</t> <t>get</t> <t>the</t> <t>script</t> <t>file's</t> <t>directory</t> <t>location</t>. <t>When</t> <t>I</t> <t>run</t> <t>the</t> <t>script</t> <t>from</t> <t>the</t> <t>command</t> <t>line</t> <t>it</t> <t>gives</t> <t>me</t> <t>the</t> <t>correct</t> <t>path</t> <t>whereas</t> <t>when</t> <t>I</t> <t>run</t> <t>it</t> <t>from</t> <t>a</t> <t>script</t> <t>run</t> <t>by</t> <t>code</t> <t>in</t> <t>a</t> <t>Django</t> <t>view</t> <t>it</t> <t>prints</t> <code><c>/</c></code>.

<t>How</t> <t>can</t> <t>I</t> <t>get</t> <t>the</t> <t>path</t> <t>to</t> <t>the</t> <t>script</t> <t>from</t> <t>within</t> <t>a</t> <t>script</t> <t>run</t> <t>by</t> <t>a</t> <t>Django</t> <t>view</t>?

<t>UPDATE</t>:
<t>Summing</t> <t>up</t> <t>the</t> <t>answers</t> <t>thus</t> <t>far</t> <t>-</t> <code><c>os</c><c>.</c><c>getcwd(</c>)</code> <t>and</t> <code><c>os</c><c>.</c><c>path</c><c>.</c><c>abspath(</c>)</code> <t>both</t> <t>give</t> <t>the</t> <t>current</t> <t>working</t> <t>directory</t> <t>which</t> <t>may</t> <t>or</t> <t>may</t> <t>not</t> <t>be</t> <t>the</t> <t>directory</t> <t>where</t> <t>the</t> <t>script</t> <t>resides</t>. <t>In</t> <t>my</t> <t>web</t> <t>host</t> <t>setup</t> <code><c><</c><c>code</c><c>></c><c>__file__</c></code><t></code></t> <t>gives</t> <t>only</t> <t>the</t> <t>filename</t> <t>without</t> <t>the</t> <t>path</t>.

<t>Isn't</t> <t>there</t> <t>any</t> <t>way</t> <t>in</t> <t>Python</t> <t>to</t> (<t>always</t>) <t>be</t> <t>able</t> <t>to</t> <t>receive</t> <t>the</t> <t>path</t> <t>in</t> <t>which</t> <t>the</t> <t>script</t> <t>resides</t>?
"
4940032|"<t>Search</t> <t>for</t> <t>string</t> <t>in</t> <t>txt</t> <t>file</t> <t>Python</t>"|"<t>I</t> <t>want</t> <t>to</t> <t>check</t> <t>if</t> <t>a</t> <t>string</t> <t>is</t> <t>in</t> <t>a</t> <t>text</t> <t>file</t>. <t>If</t> <t>it</t> <t>is</t>, <t>do</t> <t>X</t>. <t>If</t> <t>it's</t> <t>not</t>, <t>do</t> <t>Y</t>. <t>However</t>, <t>this</t> <t>code</t> <t>always</t> <t>returns</t> <code><c>True</c></code> <t>for</t> <t>some</t> <t>reason</t>. <t>Can</t> <t>anyone</t> <t>see</t> <t>what</t> <t>is</t> <t>wrong</t>?

<code><c>def</c> <c>check(</c>):
    <c>datafile</c> <c>=</c> <c>file(</c>'<c>example</c><c>.</c><c>txt</c>')
    <c>found</c> <c>=</c> <c>False</c>
    <c>for</c> <c>line</c> <c>in</c> <c>datafile</c>:
        <c>if</c> <c>blabla</c> <c>in</c> <c>line</c>:
            <c>found</c> <c>=</c> <c>True</c>
            <c>break</c>

<c>check(</c>)
<c>if</c> <c>True</c>:
    <c>print</c> ""<c>true</c>""
<c>else</c>:
    <c>print</c> ""<c>false</c>""
</code>
"
4960208|"<t>Python</t> <t>2.7</t> <t>getting</t> <t>user</t> <t>input</t> <t>and</t> <t>manipulating</t> <t>as</t> <t>string</t> <t>without</t> <t>quotations</t>"|"<t>I</t> <t>want</t> <t>to</t> <t>get</t> <t>a</t> <t>string</t> <t>from</t> <t>a</t> <t>user</t>, <t>and</t> <t>then</t> <t>to</t> <t>manipulate</t> <t>it</t>.

<code><c>testVar</c> <c>=</c> <c>input(</c>""<c>Ask</c> <c>user</c> <c>for</c> <c>something</c><c>.</c>"")
</code>

<t>Is</t> <t>there</t> <t>a</t> <t>way</t> <t>for</t> <t>testVar</t> <t>to</t> <t>be</t> <t>a</t> <t>string</t> <t>without</t> <t>me</t> <t>having</t> <t>the</t> <t>user</t> <t>type</t> <t>his</t> <t>response</t> <t>in</t> <t>quotes</t>?  <t>i.e.</t> ""<t>Hello</t>"" <t>vs</t>. <t>Hello</t>

<t>If</t> <t>the</t> <t>user</t> <t>types</t> <t>in</t> <t>Hello</t>, <t>I</t> <t>get</t> <t>the</t> <t>following</t> <t>error</t>:

<t>NameError</t>: <t>name</t> '<t>Hello</t>' <t>is</t> <t>not</t> <t>defined</t>
"
4978787|"<t>How</t> <t>to</t> <t>split</t> <t>a</t> <t>string</t> <t>into</t> <t>array</t> <t>of</t> <t>characters</t> <t>with</t> <t>Python</t>?"|"<t>I've</t> <t>tried</t> <t>to</t> <t>look</t> <t>around</t> <t>the</t> <t>web</t> <t>for</t> <t>answers</t> <t>to</t> <t>splitting</t> <t>a</t> <t>string</t> <t>into</t> <t>an</t> <t>array</t> <t>of</t> <t>characters</t> <t>but</t> <t>I</t> <t>can't</t> <t>seem</t> <t>to</t> <t>find</t> <t>a</t> <t>simple</t> <t>method</t>

<code><c>str</c><c>.</c><c>split(</c><c>//)</c></code> <t>does</t> <t>not</t> <t>seem</t> <t>to</t> <t>work</t> <t>like</t> <t>Ruby</t> <t>does</t>. <t>Is</t> <t>there</t> <t>a</t> <t>simple</t> <t>way</t> <t>of</t> <t>doing</t> <t>this</t> <t>without</t> <t>looping</t>?
"
4990718|"<t>Python</t>: <t>about</t> <t>catching</t> <t>ANY</t> <t>exception</t>"|"<t>How</t> <t>can</t> <t>I</t> <t>write</t> <t>a</t> <code><c>try</c></code><t>/</t><code><c>except</c></code> <t>block</t> <t>that</t> <t>catches</t> <t>all</t> <t>exceptions</t>?
"
4998629|"<t>Python</t>: <t>Split</t> <t>string</t> <t>with</t> <t>multiple</t> <t>delimiters</t>"|"<t>I</t> <t>found</t> <t>some</t> <t>answers</t> <t>online</t>, <t>but</t> <t>I</t> <t>have</t> <t>no</t> <t>experience</t> <t>with</t> <t>regular</t> <t>expressions</t>, <t>which</t> <t>I</t> <t>believe</t> <t>is</t> <t>what</t> <t>is</t> <t>needed</t> <t>here</t>.

<t>I</t> <t>have</t> <t>a</t> <t>string</t> <t>that</t> <t>needs</t> <t>to</t> <t>be</t> <t>split</t> <t>by</t> <t>either</t> <t>a</t> '<t>;</t>' <t>or</t> ', '
<t>That</t> <t>is</t>, <t>it</t> <t>has</t> <t>to</t> <t>be</t> <t>either</t> <t>a</t> <t>semicolon</t> <t>or</t> <t>a</t> <t>comma</t> <t>followed</t> <t>by</t> <t>a</t> <t>space</t>. <t>Individual</t> <t>commas</t> <t>without</t> <t>trailing</t> <t>spaces</t> <t>should</t> <t>be</t> <t>left</t> <t>untouched</t>

<t>Example</t> <t>string</t>:

<code>""<c>b-staged</c> <c>divinylsiloxane-bis-benzocyclobutene</c> [<c>124221-30-3</c>], <c>mesitylene</c> [<c>000108-67-8</c>]; <c>polymerized</c> <c>1</c>,<c>2-dihydro-2</c>,<c>2</c>,<c>4</c><c>-</c> <c>trimethyl</c> <c>quinoline</c> [<c>026780-96-1</c>]""
</code>

<t>should</t> <t>be</t> <t>split</t> <t>into</t> <t>a</t> <t>list</t> <t>containing</t> <t>the</t> <t>following</t>:

<code>('<c>b-staged</c> <c>divinylsiloxane-bis-benzocyclobutene</c> [<c>124221-30-3</c>]' , '<c>mesitylene</c> [<c>000108-67-8</c>]', '<c>polymerized</c> <c>1</c>,<c>2-dihydro-2</c>,<c>2</c>,<c>4</c><c>-</c> <c>trimethyl</c> <c>quinoline</c> [<c>026780-96-1</c>]') 
</code>
"
5074225|"<t>Python</t> <t>unexpected</t> <t>EOF</t> <t>while</t> <t>parsing</t>"|"<t>Here's</t> <t>my</t> <t>python</t> <t>code</t>. <t>Could</t> <t>someone</t> <t>show</t> <t>me</t> <t>what's</t> <t>wrong</t> <t>with</t> <t>it</t>.

<code><c>while</c> <c>1</c>:
<c>date</c><c>=</c><c>input(</c>""<c>Example</c>: <c>March</c> <c>21</c> <c>|</c> <c>What</c> <c>is</c> <c>the</c> <c>date</c><c>?</c> "")
<c>if</c> <c>date</c><c>==</c>""<c>June</c> <c>21</c>"":
    <c>sd</c><c>=</c>""<c>23.5</c><c>°</c> <c>North</c> <c>Latitude</c>""
<c>if</c> <c>date</c><c>==</c>""<c>March</c> <c>21</c>"" <c>|</c> <c>date</c><c>==</c>""<c>September</c> <c>21</c>"":
    <c>sd</c><c>=</c>""<c>0</c><c>°</c> <c>Latitude</c>""
<c>if</c> <c>date</c><c>==</c>""<c>December</c> <c>21</c>"":
    <c>sd</c><c>=</c>""<c>23.5</c><c>°</c> <c>South</c> <c>Latitude</c>""
<c>if</c> <c>sd</c>:
    <c>print</c> <c>sd</c>
</code>

<t>And Here's</t> <t>what</t> <t>happens</t>:

<code><c>&gt;&gt;&gt;</c> 
<c>Example</c>: <c>March</c> <c>21</c> <c>|</c> <c>What</c> <c>is</c> <c>the</c> <c>date</c><c>?</c> 
<c>Traceback</c> (<c>most</c> <c>recent</c> <c>call</c> <c>last</c>):
  <c>File</c> ""<c>C:\Users\Daniel\Desktop\Solar</c> <c>Declination</c> <c>Calculater</c><c>.</c><c>py</c>"", <c>line</c> <c>2</c>, <c>in</c> <c>&lt;</c><c>module</c><c>&gt;</c>
    <c>date</c><c>=</c><c>input(</c>""<c>Example</c>: <c>March</c> <c>21</c> <c>|</c> <c>What</c> <c>is</c> <c>the</c> <c>date</c><c>?</c> "")
  <c>File</c> ""<c>&lt;</c><c>string</c><c>&gt;</c>"", <c>line</c> <c>0</c>

   <c>^</c>
<c>SyntaxError</c>: <c>unexpected</c> <c>EOF</c> <c>while</c> <c>parsing</c>
<c>&gt;&gt;&gt;</c> 
</code>
"
5082452|"<t>Python</t> <t>string</t> <t>formatting</t>: <t>%</t> <t>vs</t>. .<t>format</t>"|"<t>Python</t> <t>2.6</t> <t>introduced</t> <t>the</t> <code><c>str</c><c>.</c><c>format(</c>)</code> <t>method</t> <t>with</t> <t>a</t> <t>slightly</t> <t>different</t> <t>syntax</t> <t>from</t> <t>the</t> <t>existing</t> <code><c>%</c></code> <t>operator</t>. <t>Which</t> <t>is</t> <t>better</t> <t>and</t> <t>for</t> <t>what</t> <t>situations</t>?


<t>The</t> <t>following</t> <t>uses</t> <t>each</t> <t>method</t> <t>and</t> <t>has</t> <t>the</t> <t>same</t> <t>outcome</t>, <t>so</t> <t>what</t> <t>is</t> <t>the</t> <t>difference</t>?

<code>#<c>!</c><c>/usr/bin/python
sub1</c> <c>=</c> ""<c>python</c> <c>string</c><c>!</c>""
<c>sub2</c> <c>=</c> ""<c>an</c> <c>arg</c>""

<c>a</c> <c>=</c> ""<c>i</c> <c>am</c> <c>a</c> <c>%</c><c>s</c>"" <c>%</c> <c>sub1</c>
<c>b</c> <c>=</c> ""<c>i</c> <c>am</c> <c>a</c> {<c>0</c>}""<c>.</c><c>format(</c><c>sub1</c>)

<c>c</c> <c>=</c> ""<c>with</c> <c>%</c>(<c>kwarg</c>)<c>s</c><c>!</c>"" <c>%</c> {'<c>kwarg</c>':<c>sub2</c>}
<c>d</c> <c>=</c> ""<c>with</c> {<c>kwarg</c>}<c>!</c>""<c>.</c><c>format(</c><c>kwarg</c><c>=</c><c>sub2</c>)

<c>print</c> <c>a</c>    # ""<c>i</c> <c>am</c> <c>a</c> <c>python</c> <c>string</c><c>!</c>""
<c>print</c> <c>b</c>    # ""<c>i</c> <c>am</c> <c>a</c> <c>python</c> <c>string</c><c>!</c>""
<c>print</c> <c>c</c>    # ""<c>with</c> <c>an</c> <c>arg</c><c>!</c>""
<c>print</c> <c>d</c>    # ""<c>with</c> <c>an</c> <c>arg</c><c>!</c>""
</code>
<t>Furthermore</t> <t>when</t> <t>does</t> <t>string</t> <t>formatting</t> <t>occur</t> <t>in</t> <t>Python</t>? <t>For</t> <t>example</t>, <t>if</t> <t>my</t> <t>logging</t> <t>level</t> <t>is</t> <t>set</t> <t>to</t> <t>HIGH</t> <t>will</t> <t>I</t> <t>still</t> <t>take</t> <t>a</t> <t>hit</t> <t>for</t> <t>performing</t> <t>the</t> <t>following</t> <code><c>%</c></code> <t>operation</t>? <t>And</t> <t>if</t> <t>so</t>, <t>is</t> <t>there</t> <t>a</t> <t>way</t> <t>to</t> <t>avoid</t> <t>this</t>?

<code><c>log</c><c>.</c><c>debug(</c>""<c>some</c> <c>debug</c> <c>info</c>: <c>%</c><c>s</c>"" <c>%</c> <c>some_info</c>)
</code>

"
5137497|"<t>Find</t> <t>current</t> <t>directory</t> <t>and</t> <t>file's</t> <t>directory</t>"|"<t>In</t> <t>Python</t>, <t>what</t> <t>commands</t> <t>can</t> <t>I</t> <t>use</t> <t>to</t> <t>find</t>:


<t>the</t> <t>current</t> <t>directory</t> (<t>where</t> <t>I</t> <t>was</t> <t>in</t> <t>the</t> <t>terminal</t> <t>when</t> <t>I</t> <t>ran</t> <t>the</t> <t>Python</t> <t>script</t>), <t>and</t>
<t>where</t> <t>the</t> <t>file</t> <t>I</t> <t>am</t> <t>executing</t> <t>is</t>?

"
5142418|"<t>What</t> <t>is</t> <t>the</t> <t>use</t> <t>of</t> ""<t>assert</t>"" <t>in</t> <t>Python</t>?"|"<t>I</t> <t>have</t> <t>been</t> <t>reading</t> <t>some</t> <t>source</t> <t>code</t> <t>and</t> <t>in</t> <t>several</t> <t>places</t> <t>I</t> <t>have</t> <t>seen</t> <t>the</t> <t>usage</t> <t>of</t> <code><c>assert</c></code>. 

<t>What</t> <t>does</t> <t>it</t> <t>mean</t> <t>exactly</t>? <t>What</t> <t>is</t> <t>its</t> <t>usage</t>?
"
