Id,Title,Body
4547274,"Convert a python dict to a string and back","I am writing a program that stores data in a dictionary object, but this data needs to be saved at some point during the program execution and loaded back into the dictionary object when the program is run again.
How would I convert a dictionary object into a string that can be written to a file and loaded back into a dictionary object? This will hopefully support dictionaries containing dictionaries.
"
4576115,"Convert a list to a dictionary in Python","Let's say I have a list <code>a</code> in Python whose entries conveniently map to a dictionary. Each even element represents the key to the dictionary, and the following odd element is the value

for example,

<code>a = ['hello','world','1','2']
</code>

and I'd like to convert it to a dictionary <code>b</code>, where 

<code>b['hello'] = 'world'
b['1'] = '2'
</code>

What is the syntactically cleanest way to accomplish this?
"
4664850,"Find all occurrences of a substring in Python","Python has <code>string.find()</code> and <code>string.rfind()</code> to get the index of a substring in string.

I wonder, maybe there is something like <code>string.find_all()</code> which can return all founded indexes (not only first from beginning or first from end)?

For example:

<code>string = ""test test test test""

print string.find('test') # 0
print string.rfind('test') # 15

#that's the goal
print string.find_all('test') # [0,5,10,15]
</code>
"
4666973,"How to extract a substring from inside a string in Python?","Let's say I have a string <code>'gfgfdAAA1234ZZZuijjk'</code> and I want to extract just the <code>'1234'</code> part.

I only know what will be the few characters directly before <code>AAA</code>, and after <code>ZZZ</code> the part I am interested in <code>1234</code>.

With <code>sed</code> it is possible to do something like this with a string:

<code>echo ""$STRING"" | sed -e ""s|.*AAA\(.*\)ZZZ.*|\1|""
</code>

And this will give me <code>1234</code> as a result.

How to do the same thing in Python?
"
4675728,"Redirect stdout to a file in Python?","How do I redirect stdout to an arbitrary file in Python?

When a long-running Python script (e.g, web application) is started from within the ssh session and backgounded, and the ssh session is closed, the application will raise IOError and fail the moment it tries to write to stdout. I needed to find a way to make the application and modules output to a file rather than stdout to prevent failure due to IOError. Currently, I employ nohup to redirect output to a file, and that gets the job done, but I was wondering if there was a way to do it without using nohup, out of curiosity.

I have already tried <code>sys.stdout = open('somefile', 'w')</code>, but this does not seem to prevent some external modules from still outputting to terminal (or maybe the <code>sys.stdout = ...</code> line did not fire at all). I know it should work from simpler scripts I've tested on, but I also didn't have time yet to test on a web application yet.
"
4693120,"Use of ""global"" keyword in Python","What I understand from reading the documentation is that Python has a separate namespace for functions, and if I want to use a global variable in that function, I need to use <code>global</code>.

I'm using Python 2.7 and I tried this little test

<code>&gt;&gt;&gt; sub = ['0', '0', '0', '0']
&gt;&gt;&gt; def getJoin():
...     return '.'.join(sub)
...
&gt;&gt;&gt; getJoin()
'0.0.0.0'
</code>

It seems things are working fine even without <code>global</code>. I was able to access global variable without any problem.

Am I missing anything? Also, following is from Python documentation:


  Names listed in a global statement
  must not be defined as formal
  parameters or in a for loop control
  target, class definition, function
  definition, or import statement.


While formal parameters and class definition make sense to me, I'm not able to understand the restriction on for loop control target and function definition.
"
4700614,"How to put the legend out of the plot","I have a series of 20 plots (not subplots) to be made in a single figure.  I want the legend to be outside of the box.  At the same time, I do not want to change the axes, as the size of the figure gets reduced.  Kindly help me for the following queries:


I want to keep the legend box outside the plot area. (I want the legend to be outside at the right side of the plot area).
Is there anyway that I reduce the font size of the text inside the legend box, so that the size of the legend box will be small.

"
4706499,"How do you append to a file?","How do you append to the file instead of overwriting it? Is there a special function that appends to the file?
"
4750806,"How do I install pip on Windows?","<code>pip</code> is a replacement for <code>easy_install</code>. But should I install <code>pip</code> using <code>easy_install</code> on Windows?  Is there a better way?
"
4760215,"Running shell command from Python and capturing the output","I want to write a function that will execute a shell command and return its output as a string, no matter, is it an error or success message. I just want to get the same result that I would have gotten with the command line.

What would be a code example that would do such a thing?

For example:

<code>def run_command(cmd):
    # ??????

print run_command('mysqladmin create test -uroot -pmysqladmin12')
# Should output something like:
# mysqladmin: CREATE DATABASE failed; error: 'Can't create database 'test'; database exists'
</code>
"
4783810,"Install tkinter for Python","I am trying to import Tkinter. However, I get an error stating that Tkinter has not been installed:


  ImportError: No module named _tkinter, please install the python-tk package


I could probably install it using synaptic manager (can I?), however, I would have to install it on every machine I program on. Would it be possible to add the Tkinter library into my workspace and reference it from there?
"
4843158,"Check if a Python list item contains a string inside another string","I have a list:

<code>my_list = ['abc-123', 'def-456', 'ghi-789', 'abc-456']
</code>

and want to search for items that contain the string <code>'abc'</code>. How can I do that?

<code>if 'abc' in my_list:
</code>

would check if <code>'abc'</code> exists in the list but it is a part of <code>'abc-123'</code> and <code>'abc-456'</code>, <code>'abc'</code> does not exist on its own. So how can I get all items that contain <code>'abc'</code> ?
"
4843173,"How to check if type of a variable is string?","Is there a way to check if the type of a variable in python is string.. like

<code>isinstance(x,int);
</code>

for integer values?
"
4906977,"Access environment variables from Python","I set an environment variable that I want to access in my Python application.  How do I get this value?
"
4915920,"How to delete an item in a list if it exists?","I am getting <code>new_tag</code> from a form text field with <code>self.response.get(""new_tag"")</code> and <code>selected_tags</code> from checkbox fields with 

<code>self.response.get_all(""selected_tags"")
</code>

I combine them like this:

<code>tag_string = new_tag
new_tag_list = f1.striplist(tag_string.split("","") + selected_tags)
</code>

(<code>f1.striplist</code> is a function that strips white spaces inside the strings in the list.)

But in the case that <code>tag_list</code> is empty (no new tags are entered) but there are some <code>selected_tags</code>, <code>new_tag_list</code> contains an empty string <code>"" ""</code>.

For example, from <code>logging.info</code>:

<code>new_tag
selected_tags[u'Hello', u'Cool', u'Glam']
new_tag_list[u'', u'Hello', u'Cool', u'Glam']
</code>

How do I get rid of the empty string?

If there is an empty string in the list:

<code>&gt;&gt;&gt; s = [u'', u'Hello', u'Cool', u'Glam']
&gt;&gt;&gt; i = s.index("""")
&gt;&gt;&gt; del s[i]
&gt;&gt;&gt; s
[u'Hello', u'Cool', u'Glam']
</code>

But if there is no empty string:

<code>&gt;&gt;&gt; s = [u'Hello', u'Cool', u'Glam']
&gt;&gt;&gt; if s.index(""""):
        i = s.index("""")
        del s[i]
    else:
        print ""new_tag_list has no empty string""
</code>

But this gives:

<code>Traceback (most recent call last):
  File ""&lt;pyshell#30&gt;"", line 1, in &lt;module&gt;
    if new_tag_list.index(""""):
        ValueError: list.index(x): x not in list
</code>

Why does this happen, and how do I work around it?
"
4934806,"How can I find script's directory with Python?","Consider the following Python code:

<code>import os
print os.getcwd()
</code>

I use <code>os.getcwd()</code> to get the script file's directory location. When I run the script from the command line it gives me the correct path whereas when I run it from a script run by code in a Django view it prints <code>/</code>.

How can I get the path to the script from within a script run by a Django view?

UPDATE:
Summing up the answers thus far - <code>os.getcwd()</code> and <code>os.path.abspath()</code> both give the current working directory which may or may not be the directory where the script resides. In my web host setup <code><code>__file__</code></code> gives only the filename without the path.

Isn't there any way in Python to (always) be able to receive the path in which the script resides?
"
4940032,"Search for string in txt file Python","I want to check if a string is in a text file. If it is, do X. If it's not, do Y. However, this code always returns <code>True</code> for some reason. Can anyone see what is wrong?

<code>def check():
    datafile = file('example.txt')
    found = False
    for line in datafile:
        if blabla in line:
            found = True
            break

check()
if True:
    print ""true""
else:
    print ""false""
</code>
"
4960208,"Python 2.7 getting user input and manipulating as string without quotations","I want to get a string from a user, and then to manipulate it.

<code>testVar = input(""Ask user for something."")
</code>

Is there a way for testVar to be a string without me having the user type his response in quotes?  i.e. ""Hello"" vs. Hello

If the user types in Hello, I get the following error:

NameError: name 'Hello' is not defined
"
4978787,"How to split a string into array of characters with Python?","I've tried to look around the web for answers to splitting a string into an array of characters but I can't seem to find a simple method

<code>str.split(//)</code> does not seem to work like Ruby does. Is there a simple way of doing this without looping?
"
4990718,"Python: about catching ANY exception","How can I write a <code>try</code>/<code>except</code> block that catches all exceptions?
"
4998629,"Python: Split string with multiple delimiters","I found some answers online, but I have no experience with regular expressions, which I believe is what is needed here.

I have a string that needs to be split by either a ';' or ', '
That is, it has to be either a semicolon or a comma followed by a space. Individual commas without trailing spaces should be left untouched

Example string:

<code>""b-staged divinylsiloxane-bis-benzocyclobutene [124221-30-3], mesitylene [000108-67-8]; polymerized 1,2-dihydro-2,2,4- trimethyl quinoline [026780-96-1]""
</code>

should be split into a list containing the following:

<code>('b-staged divinylsiloxane-bis-benzocyclobutene [124221-30-3]' , 'mesitylene [000108-67-8]', 'polymerized 1,2-dihydro-2,2,4- trimethyl quinoline [026780-96-1]') 
</code>
"
5074225,"Python unexpected EOF while parsing","Here's my python code. Could someone show me what's wrong with it.

<code>while 1:
date=input(""Example: March 21 | What is the date? "")
if date==""June 21"":
    sd=""23.5° North Latitude""
if date==""March 21"" | date==""September 21"":
    sd=""0° Latitude""
if date==""December 21"":
    sd=""23.5° South Latitude""
if sd:
    print sd
</code>

And Here's what happens:

<code>&gt;&gt;&gt; 
Example: March 21 | What is the date? 
Traceback (most recent call last):
  File ""C:\Users\Daniel\Desktop\Solar Declination Calculater.py"", line 2, in &lt;module&gt;
    date=input(""Example: March 21 | What is the date? "")
  File ""&lt;string&gt;"", line 0

   ^
SyntaxError: unexpected EOF while parsing
&gt;&gt;&gt; 
</code>
"
5082452,"Python string formatting: % vs. .format","Python 2.6 introduced the <code>str.format()</code> method with a slightly different syntax from the existing <code>%</code> operator. Which is better and for what situations?


The following uses each method and has the same outcome, so what is the difference?

<code>#!/usr/bin/python
sub1 = ""python string!""
sub2 = ""an arg""

a = ""i am a %s"" % sub1
b = ""i am a {0}"".format(sub1)

c = ""with %(kwarg)s!"" % {'kwarg':sub2}
d = ""with {kwarg}!"".format(kwarg=sub2)

print a    # ""i am a python string!""
print b    # ""i am a python string!""
print c    # ""with an arg!""
print d    # ""with an arg!""
</code>
Furthermore when does string formatting occur in Python? For example, if my logging level is set to HIGH will I still take a hit for performing the following <code>%</code> operation? And if so, is there a way to avoid this?

<code>log.debug(""some debug info: %s"" % some_info)
</code>

"
5137497,"Find current directory and file's directory","In Python, what commands can I use to find:


the current directory (where I was in the terminal when I ran the Python script), and
where the file I am executing is?

"
5142418,"What is the use of ""assert"" in Python?","I have been reading some source code and in several places I have seen the usage of <code>assert</code>. 

What does it mean exactly? What is its usage?
"
5178292,"pip install mysql-python fails with EnvironmentError: mysql_config not found","This is the error I get

<code>(mysite)zjm1126@zjm1126-G41MT-S2:~/zjm_test/mysite$ pip install mysql-python
Downloading/unpacking mysql-python
  Downloading MySQL-python-1.2.3.tar.gz (70Kb): 70Kb downloaded
  Running setup.py egg_info for package mysql-python
    sh: mysql_config: not found
    Traceback (most recent call last):
      File ""&lt;string&gt;"", line 14, in &lt;module&gt;
      File ""/home/zjm1126/zjm_test/mysite/build/mysql-python/setup.py"", line 15, in &lt;module&gt;
        metadata, options = get_config()
      File ""setup_posix.py"", line 43, in get_config
        libs = mysql_config(""libs_r"")
      File ""setup_posix.py"", line 24, in mysql_config
        raise EnvironmentError(""%s not found"" % (mysql_config.path,))
    EnvironmentError: mysql_config not found
    Complete output from command python setup.py egg_info:
    sh: mysql_config: not found

Traceback (most recent call last):

  File ""&lt;string&gt;"", line 14, in &lt;module&gt;

  File ""/home/zjm1126/zjm_test/mysite/build/mysql-python/setup.py"", line 15, in &lt;module&gt;

    metadata, options = get_config()

  File ""setup_posix.py"", line 43, in get_config

    libs = mysql_config(""libs_r"")

  File ""setup_posix.py"", line 24, in mysql_config

    raise EnvironmentError(""%s not found"" % (mysql_config.path,))

EnvironmentError: mysql_config not found

----------------------------------------
Command python setup.py egg_info failed with error code 1
Storing complete log in /home/zjm1126/.pip/pip.log
(mysite)zjm1126@zjm1126-G41MT-S2:~/zjm_test/mysite$ pip install mysql-python
Downloading/unpacking mysql-python
  Running setup.py egg_info for package mysql-python
    sh: mysql_config: not found
    Traceback (most recent call last):
      File ""&lt;string&gt;"", line 14, in &lt;module&gt;
      File ""/home/zjm1126/zjm_test/mysite/build/mysql-python/setup.py"", line 15, in &lt;module&gt;
        metadata, options = get_config()
      File ""setup_posix.py"", line 43, in get_config
        libs = mysql_config(""libs_r"")
      File ""setup_posix.py"", line 24, in mysql_config
        raise EnvironmentError(""%s not found"" % (mysql_config.path,))
    EnvironmentError: mysql_config not found
    Complete output from command python setup.py egg_info:
    sh: mysql_config: not found

Traceback (most recent call last):

  File ""&lt;string&gt;"", line 14, in &lt;module&gt;

  File ""/home/zjm1126/zjm_test/mysite/build/mysql-python/setup.py"", line 15, in &lt;module&gt;

    metadata, options = get_config()

  File ""setup_posix.py"", line 43, in get_config

    libs = mysql_config(""libs_r"")

  File ""setup_posix.py"", line 24, in mysql_config

    raise EnvironmentError(""%s not found"" % (mysql_config.path,))

EnvironmentError: mysql_config not found

----------------------------------------
Command python setup.py egg_info failed with error code 1
Storing complete log in /home/zjm1126/.pip/pip.log
</code>

What can I do to resolve this?
"
5188792,"How to check a string for specific characters?","How can I check if a string value has exact characters in it using Python2?
Specifically, I am looking to detect if it has dollar signs (""$""), commas ("",""), and numbers.
"
5214578,"Python Print String To Text File","I'm using Python to open a text document:

<code>text_file = open(""Output.txt"", ""w"")

text_file.write(""Purchase Amount: "" 'TotalAmount')

text_file.close()
</code>

I want to enter the string called ""TotalAmount"" into the text document. Can someone please let me know how to do this?
"
5226311,"Installing specific package versions with pip","I'm trying to install version 1.2.2 of the MySQL_python adaptor, using a fresh virtualenv created with the <code>--no-site-packages</code> option. The current version shown in PyPi is 1.2.3. Is there a way to install the older version? I found an article stating that this should do it:

<code>pip install MySQL_python==1.2.2
</code>

When installed, however, it still shows MySQL_python-1.2.3-py2.6.egg-info in the site packages. Is this a problem specific to this package, or am I doing something wrong?
"
5319922,"Python - Check If Word Is In A String","I'm working with Python v2, and I'm trying to find out if you can tell if a word is in a string.

I have found some information about identifying if the word is in the string - using .find, but is there a way to do an IF statement. I would like to have something like the following:

<code>if string.find(word):
    print 'success'
</code>

Thanks for any help.
"
5404068,"How to read keyboard-input?","I would like to read data from the keyboard in python

I try this :

<code>nb = input('Choose a number')
print ('Number%s \n' % (nb))
</code>

and this one :

<code>conv = BufferedReader (InputStreamReader(System.inputStream))
nb = conv.readLine()
print ('Number %s \n' % (nb))
</code>

But nothing works, neither with eclipse nor in the terminal, it's always stop of the question. I can type a number but after nothing happen.

Do you know why?
"
5420789,"How to install psycopg2 with ""pip"" on Python?","I'm using <code>virtualenv</code> and I need to install ""psycopg2"".

I have done the following:

<code>pip install http://pypi.python.org/packages/source/p/psycopg2/psycopg2-2.4.tar.gz#md5=24f4368e2cfdc1a2b03282ddda814160
</code>

And I have the following messages:

<code>Downloading/unpacking http://pypi.python.org/packages/source/p/psycopg2/psycopg2
-2.4.tar.gz#md5=24f4368e2cfdc1a2b03282ddda814160
  Downloading psycopg2-2.4.tar.gz (607Kb): 607Kb downloaded
  Running setup.py egg_info for package from http://pypi.python.org/packages/sou
rce/p/psycopg2/psycopg2-2.4.tar.gz#md5=24f4368e2cfdc1a2b03282ddda814160
    Error: pg_config executable not found.

    Please add the directory containing pg_config to the PATH
    or specify the full executable path with the option:

        python setup.py build_ext --pg-config /path/to/pg_config build ...

    or with the pg_config option in 'setup.cfg'.
    Complete output from command python setup.py egg_info:
    running egg_info

creating pip-egg-info\psycopg2.egg-info

writing pip-egg-info\psycopg2.egg-info\PKG-INFO

writing top-level names to pip-egg-info\psycopg2.egg-info\top_level.txt

writing dependency_links to pip-egg-info\psycopg2.egg-info\dependency_links.txt

writing manifest file 'pip-egg-info\psycopg2.egg-info\SOURCES.txt'

warning: manifest_maker: standard file '-c' not found

Error: pg_config executable not found.



Please add the directory containing pg_config to the PATH

or specify the full executable path with the option:



    python setup.py build_ext --pg-config /path/to/pg_config build ...



or with the pg_config option in 'setup.cfg'.

----------------------------------------
Command python setup.py egg_info failed with error code 1
Storing complete log in C:\Documents and Settings\anlopes\Application Data\pip\p
ip.log
</code>

My question, I only need to do this to get the psycopg2 working?

<code>python setup.py build_ext --pg-config /path/to/pg_config build ...
</code>
"
5424716,"How to check if string input is a number?","How do I check if a user's string input is a number (e.g. <code>-1</code>, <code>0</code>, <code>1</code>, etc.)?

<code>user_input = input(""Enter something:"")

if type(user_input) == int:
    print(""Is a number"")
else:
    print(""Not a number"")
</code>

The above won't work since <code>input</code> always returns a string.
"
5458048,"How to make a Python script standalone executable to run without ANY dependency?","I'm building a Python application and don't want to force my clients to install Python and modules. I also want to make my application closed-source.

So, is there a way to compile Python scripts to standalone executables?
"
5471158,"TypeError: 'str' does not support the buffer interface","<code>plaintext = input(""Please enter the text you want to compress"")
filename = input(""Please enter the desired filename"")
with gzip.open(filename + "".gz"", ""wb"") as outfile:
    outfile.write(plaintext) 
</code>

The above python code is giving me following error:

<code>Traceback (most recent call last):
  File ""C:/Users/Ankur Gupta/Desktop/Python_works/gzip_work1.py"", line 33, in &lt;module&gt;
    compress_string()
  File ""C:/Users/Ankur Gupta/Desktop/Python_works/gzip_work1.py"", line 15, in compress_string
    outfile.write(plaintext)
  File ""C:\Python32\lib\gzip.py"", line 312, in write
    self.crc = zlib.crc32(data, self.crc) &amp; 0xffffffff
TypeError: 'str' does not support the buffer interface
</code>
"
5563089,"raw_input function in Python","What is the <code>raw_input</code> function? Is it a user interface? When do we use it?
"
5574702,"How to print to stderr in Python?","I've come across at least three ways to print to stderr:

<code> import sys

 print &gt;&gt; sys.stderr, 'spam'

 sys.stderr.write('spam\n')

 from __future__ import print_function
 print('spam', file=sys.stderr)
</code>

It seems to contradict zen of Python #13 †, so what's the preferred way to do it? Are there any advantages or disadvantages to one way or the other?

† There should be one — and preferably only one — obvious way to do it.
"
5584586,"Find the division remainder of a number","How could I go about finding the division remainder of a number in Python?

For example:
If the number is 26 and divided number is 7, then the division remainder is 5.
(since 7+7+7=21 and 26-21=5.)
"
5598181,"Python print on same line","I want to run a script, which basicly shows things like:

<code>Installing XXX...               [DONE]
</code>

Now, at the moment, I use print to print the whole line AFTER the function has succeeded. However, I now want it to print ""Installing xxx..."" first, and AFTER the function has run, to add the ""DONE"" tag; but on the same line.

Any ideas?
"
5607551,"How to urlencode a querystring in Python?","I am trying to urlencode this string before I submit. 

<code>queryString = 'eventName=' + evt.fields[""eventName""] + '&amp;' + 'eventDescription=' + evt.fields[""eventDescription""]; 
</code>
"
5653533,"IndexError: list assignment index out of range","Please consider the following code:

<code>i = [1, 2, 3, 5, 8, 13]
j = []
k = 0

for l in i:
    j[k] = l
    k += 1

print j
</code>

The output (Python 2.6.6 on Win 7 32-bit) is:

<code>&gt; Traceback (most recent call last): 
&gt;     j[k] = l IndexError: list assignment index out of range
</code>

I guess it's something simple I don't understand. Can someone clear it up?
"
5676646,"How can I fill out a Python string with spaces?","I want to fill out a string with spaces. I know that the following works for zero's:

<code>&gt;&gt;&gt; print  ""'%06d'""%4
'000004'
</code>

But what should I do when I want this?:

<code>'hi    '
</code>

of course I can measure string length and do <code>str+"" ""*leftover</code>, but I'd like the shortest way.
"
5685406,"""inconsistent use of tabs and spaces in indentation""","I'm trying to create an application in Python 3.2 and i use tabs all the time for indentation, but even the editor changes some of them into spaces and then print out ""inconsistent use of tabs and spaces in indentation"" when i try to run the program.

How can i change the spaces into tabs? It's driving me crazy. (I'm a beginner in programming). I would be glad if i could get some overall tips on my code, if i have done a lot of misstakes i would be happy to hear.

<code>import random

attraktioner = [""frittfall"",""bergodalbana"",""spökhuset""]


class Nojesfalt:
    def __init__(self, attraktion):
        self.val = attraktion
        self.langd = 0
        self.alder = 0


#längdgräns för fritt fall
    def langdgrans(self):
        print("""")
        self.langd = int(input(""Hur lång är du i cm? ""))
        if self.langd &lt; 140:
            print(""tyvärr, du är för kort, prova något annat"")
            return 0
        elif self.langd &gt;= 140:
            print(""håll dig hatten, nu åker vi!"")
            print("" "")
            return 1

#åldersgräns för spökhuset
    def aldersgrans(self):
        print("""")
        self.alder = int(input(""Hur gammal är du? ""))
        if self.alder &lt; 10:
            print(""tyvärr, du är för ung, prova något annat"")
            return 0
        elif self.alder &gt;= 10:
            print(""Gå in om du törs!"")
            print("" "")
            return 1


#åker attraktion frittfall lr bergodalbana
        def aka(self):
                print("""")
        print(self.val)
        tal = random.randint(0,100)
        if tal &lt; 20:
            print(""åkturen gick åt skogen, bättre lycka nästa gång"")            
        elif tal &gt;= 20:
            print(""jabbadabbbadoooooooo"")
            return 1

#går i spökhuset
        def aka1(self):
                print("""")
        print(self.val)
        tal = random.randint(0,100)
        if tal &lt; 20:
            print(""du är omringad av spöken och kan inte fortsätta"")            return 0
        elif tal &gt;= 20:
            print(""Buhuuuuuu, buuuhuuuu"")
            return 1

#programkod
print(""Välkommen till nöjesfältet, vad vill du göra?"")
print("" "")

while 1:
    vald_attr = input(""Vad vill du göra?\n1. frittfall\n2. bergodalbana\n3. spökhuset\n4. Avsluta\n"")
    if vald_attr == ""1"":
        val = Nojesfalt(attraktioner[0])
        if val.langdgrans() == 1:
            val.aka()
    elif vald_attr == ""2"":
        val = Nojesfalt(attraktioner[1])
        val.aka()
    elif vald_attr == ""3"":
        val = Nojesfalt(attraktioner[2])
        if val.aldersgrans() == 1:
            val.aka1()
    elif vald_attr == ""4"":
        break
</code>
"
5844672,"Delete an item from a dictionary","Is there a way to delete an item from a dictionary in Python?

I know I can just call <code>.pop</code> on the dictionary, but that returns the item that was removed. What I'm looking for is something returns the dictionary minus the element in question. 

At present I have a helper function that accepts the dictionary in question as parameter, and then returns a dictionary with the item removed, Is there a more elegant solution?
"
5904969,"How to print a dictionary's key?","I found a my question in SO already, but it was not answered directly. I would like to print a specific Python dictionary key:

<code>mydic = {}
mydic['key_name'] = 'value_name'
</code>

Now I can check if <code>mydic.has_key('key_name')</code>, but what I would like to do is print the name of the key <code>'key_name'</code>. Of course I could use <code>mydic.items()</code>, but I don't want all the keys listed, merely one specific key. For instance I'd expect something like this (in pseudo-code):

<code>print ""the key name is"", mydic['key_name'].name_the_key(), ""and its value is"", mydic['key_name']
</code>

Is there any <code>name_the_key()</code> method to print a key name?



Edit:
OK, thanks a lot guys for your reactions! :) I realise my question is not well formulated and trivial. I just got confused because i realised key_name and <code>mydic['key_name']</code> are two different things and i thought it would incorrect to print the <code>key_name</code> out of the dictionary context. But indeed i can simply use the 'key_name' to refer to the key! :)
"
5971312,"How to set environment variables in Python","I need to set some environment variables in the python script and I want all the other scripts that are called from python (shell scripts) which will be child process to see the environment variables set. The value is a number.

If I do <code>os.environ[""DEBUSSY""] = 1</code>, it complains saying that <code>1</code> has to be string.
I also want to know how to read the environment variables in python (in the later part of the script) once I set it. 
"
5982206,"How to print a linebreak in a python function?","I have a list of strings in my code;

<code>A = ['a1', 'a2', 'a3' ...]
B = ['b1', 'b2', 'b3' ...]
</code>

and I want to print them separated by a linebreak, like this:

<code>&gt;a1
b1
&gt;a2
b2
&gt;a3
b3
</code>

I've tried:

<code>print '&gt;' + A + '/n' + B
</code>

But /n isn't recognized like a line break.
"
5998245,"Get current time in milliseconds in Python?","How can I get the current time in milliseconds in Python? 
"
6039605,"TypeError: 'str' object is not callable (Python)","Code:

<code>import urllib2 as u
import os as o
inn = 'dword.txt'
w = open(inn)
z = w.readline()
b = w.readline()
c = w.readline()
x = w.readline()
m = w.readline()
def Dict(Let, Mod):
    global str
    inn = 'dword.txt'
    den = 'definitions.txt'

    print 'reading definitions...'

    dell =open(den, 'w')

    print 'getting source code...'
    f = u.urlopen('http://dictionary.reference.com/browse/' + Let)
    a = f.read(800)

    print 'writing source code to file...'
    f = open(""dic1.txt"", ""w"")
    f.write(a)
    f.close()

    j = open('defs.txt', 'w')

    print 'finding definition is source code'
    for line in open(""dic1.txt""):
        if '&lt;meta name=""description"" content=' in line:
           j.write(line)

    j.close()

    te = open('defs.txt', 'r').read().split()
    sto = open('remove.txt', 'r').read().split()

    print 'skimming down the definition...'
    mar = []
    for t in te:
        if t.lower() in sto:
            mar.append('')
        else: 
            mar.append(t)
    print mar
    str = str(mar)
    str = ''.join([ c for c in str if c not in ("","", ""'"", '[', ']', '')])

    defin = open(den, Mod)
    defin.write(str)
    defin.write('                 ')
    defin.close()

    print 'cleaning up...'
    o.system('del dic1.txt')
    o.system('del defs.txt')
Dict(z, 'w')
Dict(b, 'a')
Dict(c, 'a')
Dict(x, 'a')
Dict(m, 'a')
print 'all of the definitions are in definitions.txt'
</code>

The first <code>Dict(z, 'w')</code> works and then the second time around it comes up with an error:

<code>Traceback (most recent call last):
  File ""C:\Users\test.py"", line 64, in &lt;module&gt;
    Dict(b, 'a')
  File ""C:\Users\test.py"", line 52, in Dict
    str = str(mar)
TypeError: 'str' object is not callable
</code>

Does anyone know why this is?

@Greg Hewgill: 

I've already tried that and I get the error:

<code>Traceback (most recent call last):
 File ""C:\Users\test.py"", line 63, in &lt;module&gt;
    Dict(z, 'w')
  File ""C:\Users\test.py"", line 53, in Dict
   strr = ''.join([ c for c in str if c not in ("","", ""'"", '[', ']', '')])
TypeError: 'type' object is not iterable
</code>
"
6049933,"django import error - No module named core.management","Ok, I see plenty of these errors around. I have tried everything I know to do and have yet to figure this out.

I am working on a development server running python 2.5 and Django 1.3. Django 1.3 was installed using python setup.py install after unpacking the tar.gz download.

All works well, I seldom have the need to run <code>manage.py</code> but am trying to use the new staticfiles app and am running into problems.

<code>python manage.py collectstatic
Traceback (most recent call last):
  File ""manage.py"", line 2, in &lt;module&gt;
    from django.core.management import execute_manager
ImportError: No module named core.management
</code>

Ok, so I have <code>PATH</code> issue.

From Django install I double check my <code>site-packages</code> directory.

<code>python -c ""from distutils.sysconfig import get_python_lib; print get_python_lib()""
/usr/lib/python2.5/site-packages
</code>

Ok, let's check out what I have, echo $PYTHON_PATH was empty, so I set it

<code>export PYTHON_PATH=/usr/lib/python2.5/site-packages/django
</code>

Still no luck. Lets check what sys.path has to say

<code>&gt;&gt;&gt; import sys
&gt;&gt;&gt; print sys.path
['', '/usr/lib/python2.5', '/usr/lib/python2.5/plat-linux2', '/usr/lib/python2.5/lib-tk', '/usr/lib/python2.5/lib-dynload', '/usr/local/lib/python2.5/site-packages', '/usr/lib/python2.5/site-packages', '/usr/lib/python2.5/site-packages/PIL', '/usr/lib/python2.5/site-packages/django', '/var/lib/python-support/python2.5']
</code>

path is there, I even created /usr/lib/python2.5/site-packages/django.pth with contents

<code>cat /usr/lib/python2.5/site-packages/django.pth 
/usr/lib/python2.5/site-packages/django/
</code>

Anyone got an clues to what is going on here? 

I found a symlink further up the path that was getting in the way, but no on to a new error.

<code>python manage.py collectstatic
Traceback (most recent call last):
  File ""manage.py"", line 14, in &lt;module&gt;
    execute_manager(settings)
  File ""/usr/lib/python2.5/site-packages/django/core/management/__init__.py"", line 438, in execute_manager
    utility.execute()
  File ""/usr/lib/python2.5/site-packages/django/core/management/__init__.py"", line 349, in execute
    version=get_version(),
  File ""/usr/lib/python2.5/site-packages/django/__init__.py"", line 12, in get_version
    from django.utils.version import get_svn_revision
ImportError: No module named utils.version
</code>

I also tried creating a new project to see if there were any issues there and get the same utils.version error.

Side node: Unode from #django helped me a bit, set up virtualenv on same machine and got past the errors so still not sure what is up with this actual install here, but it seems to not be in the django projects but in the django/python install.
"
